agent_ip,src_ip,dest_ip,src_port,dest_port,proto,bytes_to_server,bytes_to_client,pkts_to_server,pkts_to_client,rule_level,total_bytes,total_packets,avg_packet_size,byte_asymmetry,packet_asymmetry,proto_num,src_ip_num,dest_ip_num,port_diff,log_bytes,log_packets,label,ocsvm_pred,ocsvm_score
10.21.232.55,10.24.0.193,10.21.232.55,53.0,59033.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,58980.0,5.796057750765372,1.0986122886681096,0,0,-0.040606655337971365
10.21.232.55,10.21.232.55,10.24.0.193,35829.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-35776.0,4.890349128221754,0.6931471805599453,0,0,-0.7369978959997758
10.21.232.55,10.24.0.193,10.21.232.55,53.0,35829.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,35776.0,5.796057750765372,1.0986122886681096,0,0,-0.21917850796311722
10.21.232.55,10.21.236.69,10.21.239.255,61349.0,59870.0,UDP,200,0,1,0,3,200,1,100.0,0.9950248756218906,0.5,2.0,23,33,-1479.0,5.303304908059076,0.6931471805599453,0,0,-0.13904277385102182
10.21.232.55,10.21.232.55,10.24.0.193,47514.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-47461.0,4.890349128221754,0.6931471805599453,0,0,-0.5786904782517968
10.21.232.55,10.24.0.193,10.21.232.55,53.0,47514.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,47461.0,5.796057750765372,1.0986122886681096,0,0,-0.2099144588054509
10.21.232.55,10.21.236.69,10.21.239.255,63993.0,59870.0,UDP,183,0,1,0,3,183,1,91.5,0.9945652173913044,0.5,2.0,23,33,-4123.0,5.214935757608986,0.6931471805599453,0,0,-0.10911369403834348
10.21.232.55,10.21.236.69,10.21.239.255,64371.0,59870.0,UDP,236,0,1,0,3,236,1,118.0,0.9957805907172996,0.5,2.0,23,33,-4501.0,5.468060141135132,0.6931471805599453,0,0,-0.016820579208584263
10.21.232.55,10.21.235.23,10.21.239.255,36896.0,137.0,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2.0,22,33,-36759.0,4.532599493153256,0.6931471805599453,0,0,-0.5655736528239896
10.21.232.55,10.21.232.218,224.0.0.251,5353.0,5353.0,UDP,2762,0,2,0,3,2762,2,920.6666666666666,0.9996380745566412,0.6666666666666666,2.0,13,37,0.0,7.924072324923417,1.0986122886681096,0,1,2.2398066324163755
10.21.232.55,10.21.232.55,10.24.0.193,34347.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-34294.0,4.890349128221754,0.6931471805599453,0,0,-0.7452942299117109
10.21.232.55,10.24.0.193,10.21.232.55,53.0,34347.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,34294.0,5.796057750765372,1.0986122886681096,0,0,-0.20883661311661195
10.21.232.55,10.21.232.55,10.21.232.218,43582.0,631.0,TCP,760,165,5,2,3,925,7,115.625,0.642548596112311,0.375,1.0,17,17,-42951.0,6.83087423464618,2.079441541679836,0,0,-1.082201104583926
10.21.232.55,10.21.232.55,10.24.0.193,42034.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-41981.0,4.890349128221754,0.6931471805599453,0,0,-0.6732965645748359
10.21.232.55,10.24.0.193,10.21.232.55,53.0,42034.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,41981.0,5.796057750765372,1.0986122886681096,0,0,-0.23466716178452396
10.21.232.55,10.21.232.55,10.21.234.32,54828.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,28,-54197.0,6.958448393297656,2.302585092994046,0,0,-0.44525087466783386
10.21.232.55,10.21.232.55,10.21.232.148,40980.0,631.0,TCP,760,297,5,4,3,1057,9,105.7,0.4376181474480151,0.1,1.0,17,15,-40349.0,6.964135612418245,2.302585092994046,0,0,-0.9101698206513698
10.21.232.55,10.21.232.55,10.21.229.87,44906.0,631.0,TCP,760,297,5,4,3,1057,9,105.7,0.4376181474480151,0.1,1.0,17,12,-44275.0,6.964135612418245,2.302585092994046,0,0,-0.8179332988883008
10.21.232.55,10.21.229.87,10.21.232.55,631.0,44906.0,TCP,2608,107395,33,40,3,110003,73,1486.527027027027,-0.952574451838115,-0.0945945945945946,1.0,9,22,44275.0,11.608272007749775,4.304065093204169,1,1,3.240306006249549
10.21.232.55,10.21.232.55,10.21.228.2,45458.0,631.0,TCP,760,297,5,4,3,1057,9,105.7,0.4376181474480151,0.1,1.0,17,10,-44827.0,6.964135612418245,2.302585092994046,0,0,-0.7058716062331682
10.21.232.55,10.21.232.55,10.21.236.119,38642.0,631.0,TCP,754,301,5,4,3,1055,9,105.5,0.4289772727272727,0.1,1.0,17,31,-38011.0,6.962243464266207,2.302585092994046,0,0,-0.316841373401787
10.21.232.55,10.21.232.55,10.21.236.77,39724.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,32,-39093.0,6.958448393297656,2.302585092994046,0,0,-0.2192702923283254
10.21.232.55,10.21.232.55,10.21.234.204,41012.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,26,-40381.0,6.958448393297656,2.302585092994046,0,0,-0.71329278154235
10.21.232.55,10.21.232.55,10.21.234.129,42738.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,25,-42107.0,6.958448393297656,2.302585092994046,0,0,-0.7718484213413932
10.21.232.55,10.21.232.55,10.21.234.211,55866.0,631.0,TCP,1214,3399,9,7,3,4613,16,271.3529411764706,-0.4735587342869528,0.1176470588235294,1.0,17,27,-55235.0,8.4368504387337,2.833213344056216,0,1,0.7742376111308218
10.21.232.55,10.21.232.55,10.21.230.66,39212.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,13,-38581.0,6.958448393297656,2.302585092994046,0,0,-0.8219022623216423
10.21.232.55,10.21.232.55,10.21.227.83,58196.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,6,-57565.0,6.958448393297656,2.302585092994046,0,0,-0.3486987578557166
10.21.232.55,10.21.232.55,10.21.232.50,50924.0,631.0,TCP,1011,167,6,2,3,1178,8,130.88888888888889,0.7158608990670059,0.4444444444444444,1.0,17,21,-50293.0,7.072421900537371,2.19722457733622,0,0,-0.8058858627007766
10.21.232.55,10.21.232.50,10.21.232.55,631.0,50924.0,TCP,1077,2032,7,5,3,3109,12,239.15384615384616,-0.3070739549839228,0.1538461538461538,1.0,16,22,50293.0,8.04237800517328,2.5649493574615367,0,1,0.2893030889468955
10.21.232.55,10.21.232.55,10.21.228.18,59312.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,9,-58681.0,6.958448393297656,2.302585092994046,0,0,-0.5583399782582643
10.21.232.55,10.21.232.55,10.21.228.18,59312.0,631.0,TCP,11986,391951,169,281,3,403937,450,895.6474501108647,-0.9406517831944506,-0.2483370288248337,1.0,17,9,-58681.0,12.90901667981974,6.111467339502679,1,1,3.240365960296156
10.21.232.55,10.21.232.55,10.21.228.18,59312.0,631.0,TCP,22077,784521,316,550,3,806598,866,930.332179930796,-0.945257804683616,-0.2698961937716263,1.0,17,9,-58681.0,13.600581921648754,6.765038976780541,1,1,3.2403662052343414
10.21.232.55,10.21.232.55,10.21.236.102,52540.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,30,-51909.0,6.958448393297656,2.302585092994046,0,0,-0.3090759681490356
10.21.232.55,10.21.232.55,10.24.0.193,49119.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-49066.0,4.890349128221754,0.6931471805599453,0,0,-0.5443556952273614
10.21.232.55,10.24.0.193,10.21.232.55,53.0,49119.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,49066.0,5.796057750765372,1.0986122886681096,0,0,-0.19576298492555022
10.21.232.55,10.21.232.55,10.21.235.200,33884.0,631.0,TCP,750,367,5,5,3,1117,10,101.54545454545456,0.3425760286225403,0.0,1.0,17,29,-33253.0,7.0192966537150445,2.3978952727983707,0,0,-0.3243022642237108
10.21.232.55,10.21.232.55,10.21.232.238,33006.0,631.0,TCP,750,367,5,5,3,1117,10,101.54545454545456,0.3425760286225403,0.0,1.0,17,18,-32375.0,7.0192966537150445,2.3978952727983707,0,0,-0.7129976223897794
10.21.232.55,10.21.236.69,10.21.239.255,64113.0,59870.0,UDP,193,0,1,0,3,193,1,96.5,0.9948453608247424,0.5,2.0,23,33,-4243.0,5.267858159063328,0.6931471805599453,0,0,-0.09617385926235
10.21.232.55,10.21.236.69,10.21.239.255,64622.0,59870.0,UDP,166,0,1,0,3,166,1,83.0,0.994011976047904,0.5,2.0,23,33,-4752.0,5.117993812416755,0.6931471805599453,0,0,-0.10770698941047563
10.21.232.55,10.21.236.69,10.21.239.255,62192.0,59870.0,UDP,253,0,1,0,3,253,1,126.5,0.9960629921259844,0.5,2.0,23,33,-2322.0,5.537334267018537,0.6931471805599453,0,0,-0.017593864972665685
10.21.232.55,10.21.232.16,10.21.239.255,52654.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,10,33,-30432.0,4.262679877041316,0.6931471805599453,0,0,-0.8463520612926736
10.21.232.55,10.21.232.55,10.24.0.193,34980.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-34927.0,4.890349128221754,0.6931471805599453,0,0,-0.7420776770479587
10.21.232.55,10.24.0.193,10.21.232.55,53.0,34980.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,34927.0,5.796057750765372,1.0986122886681096,0,0,-0.21355995020770413
10.21.232.55,10.21.232.55,10.21.236.77,59930.0,631.0,TCP,824,301,6,4,3,1125,10,102.27272727272728,0.4644760213143872,0.1818181818181818,1.0,17,32,-59299.0,7.026426808699636,2.3978952727983707,0,1,0.0005406300707218037
10.21.232.55,10.21.232.55,10.24.0.193,33365.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-33312.0,4.890349128221754,0.6931471805599453,0,0,-0.7493196337237618
10.21.232.55,10.24.0.193,10.21.232.55,53.0,33365.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,33312.0,5.796057750765372,1.0986122886681096,0,0,-0.2006150476871622
10.21.232.55,10.21.232.55,10.21.230.66,57438.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,13,-56807.0,6.958448393297656,2.302585092994046,0,0,-0.7869050960047845
10.21.232.55,10.21.232.55,10.21.234.204,35458.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,26,-34827.0,6.958448393297656,2.302585092994046,0,0,-0.6919678765693975
10.21.232.55,10.21.232.55,10.21.234.129,43836.0,631.0,TCP,898,301,7,4,3,1199,11,99.91666666666669,0.4975,0.25,1.0,17,25,-43205.0,7.090076835776092,2.4849066497880004,0,0,-0.7959089075103973
10.21.232.55,10.21.232.55,10.24.0.193,51032.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-50979.0,4.890349128221754,0.6931471805599453,0,0,-0.4996222110665194
10.21.232.55,10.24.0.193,10.21.232.55,53.0,51032.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,50979.0,5.796057750765372,1.0986122886681096,0,0,-0.174832038773022
10.21.232.55,10.21.232.55,10.21.228.18,38662.0,631.0,TCP,824,301,6,4,3,1125,10,102.27272727272728,0.4644760213143872,0.1818181818181818,1.0,17,9,-38031.0,7.026426808699636,2.3978952727983707,0,0,-0.6256150139634822
10.21.232.55,10.21.232.55,10.21.228.18,38662.0,631.0,TCP,12324,392281,174,286,3,404605,460,877.6681127982646,-0.9390790052544944,-0.2429501084598698,1.0,17,9,-38031.0,12.910669033067023,6.133398042996649,1,1,3.2403658983104933
10.21.232.55,10.21.232.55,10.21.228.18,38662.0,631.0,TCP,31523,791055,459,649,3,822578,1108,741.7294860234446,-0.9233544741599288,-0.1713255184851217,1.0,17,9,-38031.0,13.620199805641509,7.011213987350367,1,1,3.2403662052343414
10.21.232.55,10.21.232.55,10.24.0.193,45249.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-45196.0,4.890349128221754,0.6931471805599453,0,0,-0.622081528022735
10.21.232.55,10.24.0.193,10.21.232.55,53.0,45249.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,45196.0,5.796057750765372,1.0986122886681096,0,0,-0.224565399457763
10.21.232.55,10.21.232.55,10.24.0.193,49619.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-49566.0,4.890349128221754,0.6931471805599453,0,0,-0.533060446462851
10.21.232.55,10.24.0.193,10.21.232.55,53.0,49619.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,49566.0,5.796057750765372,1.0986122886681096,0,0,-0.19071772068281634
10.21.232.55,10.21.236.69,10.21.239.255,52401.0,59870.0,UDP,195,0,1,0,3,195,1,97.5,0.9948979591836736,0.5,2.0,23,33,7469.0,5.278114659230518,0.6931471805599453,0,0,-0.2557865575070397
10.21.232.55,10.21.232.55,10.24.0.193,34815.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-34762.0,4.890349128221754,0.6931471805599453,0,0,-0.742963098201304
10.21.232.55,10.24.0.193,10.21.232.55,53.0,34815.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,34762.0,5.796057750765372,1.0986122886681096,0,0,-0.2123725465824875
10.21.232.55,10.21.232.55,10.24.0.193,60586.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-60533.0,4.890349128221754,0.6931471805599453,0,0,-0.21799330269338313
10.21.232.55,10.24.0.193,10.21.232.55,53.0,60586.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,60533.0,5.796057750765372,1.0986122886681096,0,0,-0.00617509300522201
10.21.232.55,10.21.227.108,10.21.239.255,55459.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,4,33,-33237.0,4.262679877041316,0.6931471805599453,0,0,-0.42213176796487106
10.21.232.55,10.21.227.108,10.21.239.255,50747.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,4,33,-28525.0,4.262679877041316,0.6931471805599453,0,0,-0.4956403279903836
10.21.232.55,10.21.227.108,10.21.239.255,55561.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,4,33,-33339.0,4.262679877041316,0.6931471805599453,0,0,-0.42025226387274817
10.21.232.55,10.21.227.108,10.21.239.255,55023.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,4,33,-32801.0,4.262679877041316,0.6931471805599453,0,0,-0.4300293118731302
10.21.232.55,10.21.232.55,10.24.0.193,53426.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-53373.0,4.890349128221754,0.6931471805599453,0,0,-0.4379465330654124
10.21.232.55,10.24.0.193,10.21.232.55,53.0,37991.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,37938.0,5.796057750765372,1.0986122886681096,0,0,-0.22972876310539636
10.21.232.55,10.21.232.55,10.24.0.193,39612.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-39559.0,4.890349128221754,0.6931471805599453,0,0,-0.7037087376212487
10.21.232.55,10.24.0.193,10.21.232.55,53.0,48031.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,47978.0,5.796057750765372,1.0986122886681096,0,0,-0.20569683208128842
10.21.232.55,10.21.232.55,10.21.227.83,35188.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,6,-34557.0,6.958448393297656,2.302585092994046,0,0,-0.26244319001564964
10.21.232.55,10.21.236.69,10.21.239.255,137.0,137.0,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2.0,23,33,0.0,4.532599493153256,0.6931471805599453,0,0,-6.471009977149222e-05
10.21.232.55,10.21.232.55,10.24.0.193,56567.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-56514.0,4.890349128221754,0.6931471805599453,0,0,-0.3477791055218251
10.21.232.55,10.24.0.193,10.21.232.55,53.0,33279.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,33226.0,5.796057750765372,1.0986122886681096,0,0,-0.1998436361978393
10.21.232.55,10.21.232.55,10.24.0.193,56863.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-56810.0,4.890349128221754,0.6931471805599453,0,0,-0.3387591074553611
10.21.232.55,10.24.0.193,10.21.232.55,53.0,56863.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,56810.0,5.796057750765372,1.0986122886681096,0,0,-0.08427436738841942
10.21.232.55,10.21.232.55,10.24.0.193,34214.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-34161.0,4.890349128221754,0.6931471805599453,0,0,-0.7459080836381902
10.21.232.55,10.24.0.193,10.21.232.55,53.0,34214.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,34161.0,5.796057750765372,1.0986122886681096,0,0,-0.2077865495984983
10.21.232.55,10.21.232.55,10.21.228.17,58092.0,631.0,TCP,750,572,5,3,3,1322,8,146.88888888888889,0.1345427059712774,0.2222222222222222,1.0,17,8,-57461.0,7.187657164114956,2.19722457733622,0,0,-0.3401593905571745
10.21.232.55,10.21.232.55,10.21.228.17,58118.0,631.0,TCP,1141,632,8,4,3,1773,12,136.3846153846154,0.2869222096956031,0.3076923076923077,1.0,17,8,-57487.0,7.480992162869525,2.5649493574615367,0,0,-0.35376503241963597
10.21.232.55,10.21.232.55,10.21.228.17,51986.0,631.0,TCP,801,692,6,5,3,1493,11,124.41666666666669,0.072958500669344,0.0833333333333333,1.0,17,8,-51355.0,7.309212365692763,2.4849066497880004,0,0,-0.2860941468470144
10.21.232.55,10.21.232.55,10.21.228.17,52002.0,631.0,TCP,750,692,5,5,3,1442,10,131.0909090909091,0.0401940401940401,0.0,1.0,17,8,-51371.0,7.274479558773871,2.3978952727983707,0,0,-0.18440278858625136
10.21.232.55,10.21.232.55,10.21.228.17,52026.0,631.0,TCP,1437,632,12,4,3,2069,16,121.70588235294116,0.3888888888888889,0.4705882352941176,1.0,17,8,-51395.0,7.635303886259415,2.833213344056216,0,0,-0.2837101992783899
10.21.232.55,10.21.232.55,10.21.228.17,46946.0,631.0,TCP,1465,632,13,4,3,2097,17,116.5,0.3970448045757864,0.5,1.0,17,8,-46315.0,7.648739788956242,2.8903717578961645,0,0,-0.2453199225245073
10.21.232.55,10.21.232.55,10.24.0.193,47663.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-47610.0,4.890349128221754,0.6931471805599453,0,0,-0.5756273504507581
10.21.232.55,10.24.0.193,10.21.232.55,53.0,47663.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,47610.0,5.796057750765372,1.0986122886681096,0,0,-0.20873219678833976
10.21.232.55,10.21.232.55,10.24.0.193,48459.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-48406.0,4.890349128221754,0.6931471805599453,0,0,-0.5588311547965668
10.21.232.55,10.24.0.193,10.21.232.55,53.0,39866.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,39813.0,5.796057750765372,1.0986122886681096,0,0,-0.23444051368240748
10.21.232.55,10.21.232.55,10.24.0.193,50016.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-49963.0,4.890349128221754,0.6931471805599453,0,0,-0.5238912267180047
10.21.232.55,10.21.232.55,10.24.0.193,44394.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-44341.0,4.890349128221754,0.6931471805599453,0,0,-0.636898804876008
10.21.232.55,10.24.0.193,10.21.232.55,53.0,40093.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,40040.0,5.796057750765372,1.0986122886681096,0,0,-0.23472791246712177
10.21.232.55,10.21.226.161,10.21.239.255,61846.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,2,33,-39624.0,4.262679877041316,0.6931471805599453,0,0,-0.11115403072876662
10.21.232.55,10.21.232.55,10.24.0.193,44305.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-44252.0,4.890349128221754,0.6931471805599453,0,0,-0.6383915858554956
10.21.232.55,10.24.0.193,10.21.232.55,53.0,44305.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,44252.0,5.796057750765372,1.0986122886681096,0,0,-0.2288310178746258
10.21.232.55,10.21.232.16,10.21.239.255,62299.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,10,33,-40077.0,4.262679877041316,0.6931471805599453,0,0,-0.6098052656831796
10.21.232.55,10.21.239.44,10.21.239.255,60985.0,137.0,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2.0,24,33,-60848.0,4.532599493153256,0.6931471805599453,0,1,0.05832872406160794
10.21.232.55,10.21.232.55,10.24.0.193,58919.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-58866.0,4.890349128221754,0.6931471805599453,0,0,-0.27371249891852933
10.21.232.55,10.24.0.193,10.21.232.55,53.0,58919.0,UDP,132,132,1,1,3,264,2,88.0,0.0,0.0,2.0,26,22,58866.0,5.579729825986222,1.0986122886681096,0,0,-0.14029397073859595
10.21.232.55,10.21.236.69,10.21.239.255,63139.0,59870.0,UDP,253,0,1,0,3,253,1,126.5,0.9960629921259844,0.5,2.0,23,33,-3269.0,5.537334267018537,0.6931471805599453,0,0,-5.883656727423414e-05
10.21.232.55,10.21.232.55,10.24.0.193,57337.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-57284.0,4.890349128221754,0.6931471805599453,0,0,-0.3241321408619302
10.21.232.55,10.24.0.193,10.21.232.55,53.0,57337.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,57284.0,5.796057750765372,1.0986122886681096,0,0,-0.07518552385000232
10.21.232.55,10.21.232.55,10.24.0.193,35728.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-35675.0,4.890349128221754,0.6931471805599453,0,0,-0.7376481806669934
10.21.232.55,10.24.0.193,10.21.232.55,53.0,45689.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,45636.0,5.796057750765372,1.0986122886681096,0,0,-0.22220725213396308
10.21.232.55,10.21.232.55,10.24.0.193,54095.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-54042.0,4.890349128221754,0.6931471805599453,0,0,-0.4196064525827774
10.21.232.55,10.24.0.193,10.21.232.55,53.0,54095.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,54042.0,5.796057750765372,1.0986122886681096,0,0,-0.13221970013625128
10.21.232.55,10.21.232.55,10.24.0.193,51990.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-51937.0,4.890349128221754,0.6931471805599453,0,0,-0.47569138309396664
10.21.232.55,10.24.0.193,10.21.232.55,53.0,51990.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,51937.0,5.796057750765372,1.0986122886681096,0,0,-0.16270067967554924
10.21.232.55,10.21.232.55,10.24.0.193,34092.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-34039.0,4.890349128221754,0.6931471805599453,0,0,-0.7464522457692739
10.21.232.55,10.24.0.193,10.21.232.55,53.0,49791.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,49738.0,5.796057750765372,1.0986122886681096,0,0,-0.18891241478376397
10.21.232.55,10.21.232.55,10.24.0.193,55673.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-55620.0,4.890349128221754,0.6931471805599453,0,0,-0.37448304290130796
10.21.232.55,10.24.0.193,10.21.232.55,53.0,55673.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,55620.0,5.796057750765372,1.0986122886681096,0,0,-0.10596753064380504
10.21.232.55,10.21.236.69,10.21.239.255,56220.0,59870.0,UDP,174,0,1,0,3,174,1,87.0,0.9942857142857144,0.5,2.0,23,33,3650.0,5.1647859739235145,0.6931471805599453,0,0,-0.238936557777627
10.21.232.55,10.21.232.55,10.24.0.193,44776.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-44723.0,4.890349128221754,0.6931471805599453,0,0,-0.6303852459114307
10.21.232.55,10.24.0.193,10.21.232.55,53.0,44776.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,44723.0,5.796057750765372,1.0986122886681096,0,0,-0.2268380225455746
10.21.232.55,10.21.232.55,10.24.0.193,34498.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-34445.0,4.890349128221754,0.6931471805599453,0,0,-0.7445712123797548
10.21.232.55,10.24.0.193,10.21.232.55,53.0,34498.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,34445.0,5.796057750765372,1.0986122886681096,0,0,-0.21000457628000646
