agent_ip,src_ip,dest_ip,src_port,dest_port,proto,bytes_to_server,bytes_to_client,pkts_to_server,pkts_to_client,rule_level
10.21.232.55,10.21.234.223,10.21.239.255,53862,3289,UDP,60,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,50063,59870,UDP,182,0,1,0,3
10.21.232.55,10.21.226.109,10.21.239.255,58454,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,58603,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,50276,59870,UDP,185,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,50479,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.226.161,10.21.239.255,64688,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.226.109,10.21.239.255,65356,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,34736,53,UDP,71,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,51895,UDP,168,195,2,1,3
10.21.232.55,10.21.236.69,10.21.239.255,62941,59870,UDP,211,0,1,0,3
10.21.232.55,10.21.227.136,10.21.239.255,61771,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.226.109,10.21.239.255,54726,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.227.136,10.21.239.255,57306,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,63346,59870,UDP,246,0,1,0,3
10.21.232.55,10.21.235.23,10.21.239.255,57770,137,UDP,92,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,57389,22222,UDP,70,0,1,0,3
10.21.232.55,0.0.0.0,255.255.255.255,68,67,UDP,1681,0,5,0,3
10.21.232.55,0.0.0.0,255.255.255.255,68,67,UDP,2347,0,7,0,3
10.21.232.55,10.21.236.69,10.21.239.255,54474,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,57484,59870,UDP,217,0,1,0,3
10.21.232.55,10.21.232.55,10.21.227.115,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.227.136,10.21.239.255,57696,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.21.239.255,137,137,UDP,92,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,53269,59870,UDP,231,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,137,137,UDP,92,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,65055,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,65441,59870,UDP,242,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,51827,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.226.109,10.21.239.255,53735,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.227.136,10.21.239.255,62780,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.226.109,10.21.239.255,58823,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.227.117,10.21.255.255,138,138,UDP,243,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,56155,59870,UDP,171,0,1,0,3
10.21.232.55,10.24.0.193,10.21.227.135,53,40131,UDP,149,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,51711,53,UDP,71,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,58864,UDP,168,195,2,1,3
10.21.232.55,10.21.236.69,10.21.239.255,137,137,UDP,92,0,1,0,3
10.21.232.55,10.21.227.101,10.21.224.7,34160,22,TCP,74,0,1,0,3
10.21.232.55,10.21.226.109,10.21.239.255,53240,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,51818,59870,UDP,221,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,168,0,2,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,430,0,5,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,86,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,344,0,4,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,86,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,86,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,430,0,5,0,3
10.21.232.55,10.21.227.114,10.21.228.13,61610,5358,TCP,132,0,2,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,86,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,54979,59870,UDP,180,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,86,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,86,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,17500,17500,UDP,302,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,57020,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,54835,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,60163,59870,UDP,226,0,1,0,3
10.21.232.55,10.21.238.53,10.21.239.255,58937,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,43765,53,UDP,84,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,35268,UDP,71,103,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,63404,59870,UDP,161,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,65319,3289,UDP,60,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,60376,59870,UDP,233,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,58775,59870,UDP,208,0,1,0,3
10.21.232.55,10.21.232.55,10.21.239.255,138,138,UDP,228,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,61941,59870,UDP,225,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,36745,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,36745,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.21.227.83,40672,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.234.129,58798,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.234.204,32902,443,TCP,74,0,1,0,3
10.21.232.55,10.21.232.55,10.21.236.119,58646,631,TCP,754,301,5,4,3
10.21.232.55,10.21.232.55,10.24.0.193,48082,53,UDP,65,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,58328,UDP,65,140,1,1,3
10.21.232.55,10.21.232.55,10.21.234.204,36178,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,36202,631,TCP,661,270,4,4,3
10.21.232.55,10.21.232.55,10.24.0.193,48311,53,UDP,65,0,1,0,3
10.21.232.55,10.21.232.55,10.21.234.204,36182,631,TCP,661,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,36168,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,36188,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,36200,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.21.232.50,39488,631,TCP,1011,167,6,2,3
10.21.232.55,10.21.232.50,10.21.232.55,631,39488,TCP,1077,2032,7,5,3
10.21.232.55,10.21.226.109,10.21.239.255,56541,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,63695,59870,UDP,261,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,60995,59870,UDP,262,0,1,0,3
10.21.232.55,10.21.226.109,10.21.239.255,60999,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,51995,59870,UDP,214,0,1,0,3
10.21.232.55,10.21.232.55,10.21.226.161,5353,53436,UDP,139,0,1,0,3
10.21.232.55,10.21.226.161,10.21.224.7,53516,137,UDP,92,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,63756,59870,UDP,188,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,50163,59870,UDP,245,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,60078,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,43505,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,53457,59870,UDP,228,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,63308,59870,UDP,180,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,56042,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,56042,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.21.232.81,40192,631,TCP,834,297,6,4,3
10.21.232.55,10.21.232.55,10.21.232.81,44416,631,TCP,760,297,5,4,3
10.21.232.55,10.21.232.55,10.24.0.193,55976,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,55976,UDP,132,196,1,1,3
10.21.232.55,10.21.227.108,10.21.239.255,59306,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,55771,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,57591,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,52043,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.227.136,10.21.239.255,61455,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.226.109,10.21.239.255,56459,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,55177,53,UDP,84,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,45983,UDP,84,195,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,47946,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,47946,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,60655,59870,UDP,213,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,40421,UDP,208,201,2,1,3
10.21.232.55,10.21.232.55,10.24.0.193,56161,53,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.227.114,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,56316,53,UDP,97,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,56316,UDP,97,197,1,1,3
10.21.232.55,10.21.226.109,10.21.239.255,57270,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.226.161,10.21.239.255,53991,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,151.101.65.91,51466,443,TCP,888,0,12,0,3
10.21.232.55,10.21.232.55,151.101.65.91,51466,443,TCP,962,0,13,0,3
10.21.232.55,10.21.232.55,151.101.65.91,51466,443,TCP,1036,0,14,0,3
10.21.232.55,10.21.232.55,151.101.65.91,51466,443,TCP,1110,0,15,0,3
10.21.232.55,10.21.232.55,151.101.65.91,51466,443,TCP,1184,0,16,0,3
10.21.232.55,10.21.232.55,151.101.65.91,51466,443,TCP,1258,0,17,0,3
10.21.232.55,10.21.232.55,151.101.65.91,51466,443,TCP,1332,0,18,0,3
10.21.232.55,10.21.232.55,151.101.65.91,51466,443,TCP,1406,0,19,0,3
10.21.232.55,10.21.232.55,151.101.65.91,51466,443,TCP,1480,0,20,0,3
10.21.232.55,10.21.232.55,151.101.65.91,51466,443,TCP,1554,0,21,0,3
10.21.232.55,10.21.232.55,151.101.65.91,51466,443,TCP,1628,0,22,0,3
10.21.232.55,10.21.232.55,10.24.0.193,54001,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,54001,UDP,132,132,1,1,3
10.21.232.55,10.21.232.55,10.21.234.129,34800,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.24.0.193,36410,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,36410,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,52266,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,52266,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.21.234.204,38778,631,TCP,832,270,6,4,3
10.21.232.55,10.21.232.55,10.21.234.204,40928,631,TCP,661,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,40946,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,40936,631,TCP,758,270,5,4,3
10.21.232.55,10.21.232.55,10.21.234.204,38786,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,40950,631,TCP,661,270,4,4,3
10.21.232.55,10.21.232.55,10.24.0.193,53088,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,53088,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,60904,53,UDP,97,0,1,0,3
10.21.232.55,10.21.226.109,10.21.239.255,59265,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,51988,59870,UDP,187,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,45008,53,UDP,97,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,45008,UDP,97,197,1,1,3
10.21.232.55,10.21.227.136,10.21.239.255,52089,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.21.239.255,138,138,UDP,228,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,38115,53,UDP,104,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,38115,UDP,104,201,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,49941,59870,UDP,248,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,138,138,UDP,243,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,49287,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,56595,53,UDP,104,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,56595,UDP,208,201,2,1,3
10.21.232.55,10.21.227.108,10.21.239.255,62939,22222,UDP,70,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,35245,UDP,97,197,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,36691,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,36691,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,137,137,UDP,92,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,61508,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,151.101.65.91,38386,443,TCP,888,0,12,0,3
10.21.232.55,10.21.232.55,151.101.65.91,38386,443,TCP,962,0,13,0,3
10.21.232.55,10.21.232.55,151.101.65.91,38386,443,TCP,1036,0,14,0,3
10.21.232.55,10.21.232.55,151.101.65.91,38386,443,TCP,1110,0,15,0,3
10.21.232.55,10.21.232.55,151.101.65.91,38386,443,TCP,1184,0,16,0,3
10.21.232.55,10.21.232.55,151.101.65.91,38386,443,TCP,1258,0,17,0,3
10.21.232.55,10.21.232.55,151.101.65.91,38386,443,TCP,1332,0,18,0,3
10.21.232.55,10.21.232.55,151.101.65.91,38386,443,TCP,1406,0,19,0,3
10.21.232.55,10.21.232.55,151.101.65.91,38386,443,TCP,1480,0,20,0,3
10.21.232.55,10.21.232.55,151.101.65.91,38386,443,TCP,1554,0,21,0,3
10.21.232.55,10.21.232.55,151.101.65.91,38386,443,TCP,1628,0,22,0,3
10.21.232.55,10.21.232.55,10.24.0.193,60978,53,UDP,104,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,60978,UDP,104,201,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,51449,59870,UDP,209,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,34491,53,UDP,97,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,58446,UDP,97,197,1,1,3
10.21.232.55,10.21.227.136,10.21.239.255,65023,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,36518,53,UDP,104,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,36518,UDP,104,201,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,50722,53,UDP,84,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,50722,UDP,168,170,2,1,3
10.21.232.55,10.21.232.55,10.24.0.193,52616,53,UDP,104,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,46275,UDP,104,201,1,1,3
10.21.232.55,10.21.232.55,10.21.239.255,138,138,UDP,228,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,51190,53,UDP,95,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,42172,53,UDP,95,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,41774,UDP,208,201,2,1,3
10.21.232.55,10.21.232.55,10.24.0.193,42326,53,UDP,97,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,42843,UDP,97,197,1,1,3
10.21.232.55,10.21.226.109,10.21.239.255,59600,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,51346,53,UDP,104,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,51346,UDP,104,201,1,1,3
10.21.232.55,10.21.227.108,10.21.239.255,50560,3289,UDP,60,0,1,0,3
10.21.232.55,10.21.232.55,10.21.227.114,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,35871,53,UDP,104,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,35871,UDP,104,201,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,58862,53,UDP,97,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,58862,UDP,97,197,1,1,3
10.21.232.55,10.21.227.136,10.21.239.255,51160,22222,UDP,70,0,1,0,3
10.21.232.55,10.24.0.193,10.21.227.135,53,23509,UDP,156,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,41428,53,UDP,104,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,41428,UDP,104,201,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,38061,53,UDP,97,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,38061,UDP,97,197,1,1,3
10.21.232.55,10.21.233.187,10.21.239.255,52864,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,51797,53,UDP,84,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,51797,UDP,168,195,2,1,3
10.21.232.55,10.21.236.69,10.21.239.255,58090,59870,UDP,247,0,1,0,3
10.21.232.55,10.21.232.55,10.21.226.161,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.227.114,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.236.69,10.21.228.18,51961,53048,TCP,66,0,1,0,3
10.21.232.55,10.21.226.161,10.21.239.255,61399,3289,UDP,60,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,50457,53,UDP,104,0,1,0,3
10.21.232.55,10.21.226.109,10.21.239.255,50455,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,151.101.65.91,46552,443,TCP,888,0,12,0,3
10.21.232.55,10.21.232.55,151.101.65.91,46552,443,TCP,962,0,13,0,3
10.21.232.55,10.21.232.55,151.101.65.91,46552,443,TCP,1036,0,14,0,3
10.21.232.55,10.21.232.55,151.101.65.91,46552,443,TCP,1110,0,15,0,3
10.21.232.55,10.21.232.55,151.101.65.91,46552,443,TCP,1184,0,16,0,3
10.21.232.55,10.21.232.55,151.101.65.91,46552,443,TCP,1258,0,17,0,3
10.21.232.55,10.21.232.55,151.101.65.91,46552,443,TCP,1332,0,18,0,3
10.21.232.55,10.21.232.55,151.101.65.91,46552,443,TCP,1406,0,19,0,3
10.21.232.55,10.21.232.55,151.101.65.91,46552,443,TCP,1480,0,20,0,3
10.21.232.55,10.21.232.55,151.101.65.91,46552,443,TCP,1554,0,21,0,3
10.21.232.55,10.21.232.55,151.101.65.91,46552,443,TCP,1628,0,22,0,3
10.21.232.55,10.21.226.161,10.21.239.255,63228,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,57463,59870,UDP,218,0,1,0,3
10.21.232.55,10.21.232.55,10.21.239.255,138,138,UDP,228,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,53690,53,UDP,96,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,64539,59870,UDP,232,0,1,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,888,0,12,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,888,0,12,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,888,0,12,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,962,0,13,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,962,0,13,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,962,0,13,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,1036,0,14,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,1036,0,14,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1036,0,14,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,1110,0,15,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,1110,0,15,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1110,0,15,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,1184,0,16,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,1184,0,16,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1184,0,16,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,1258,0,17,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,1258,0,17,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1258,0,17,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,1332,0,18,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,1332,0,18,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1332,0,18,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,1406,0,19,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,1406,0,19,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1406,0,19,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,1480,0,20,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,1480,0,20,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1480,0,20,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,1554,0,21,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,1554,0,21,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1554,0,21,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,1628,0,22,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,1628,0,22,0,3
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1628,0,22,0,3
10.21.232.55,10.21.238.53,10.21.239.255,51937,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,48107,53,UDP,84,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,48107,UDP,168,195,2,1,3
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,888,0,12,0,3
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,962,0,13,0,3
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1036,0,14,0,3
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1110,0,15,0,3
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1184,0,16,0,3
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1258,0,17,0,3
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1332,0,18,0,3
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1406,0,19,0,3
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1480,0,20,0,3
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1554,0,21,0,3
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1628,0,22,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,36127,UDP,104,201,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,35498,53,UDP,97,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,54145,59870,UDP,174,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,47558,53,UDP,104,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,47558,UDP,104,201,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,55580,53,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.239.255,138,138,UDP,228,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,41847,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,41847,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.21.232.148,59404,631,TCP,760,297,5,4,3
10.21.232.55,10.21.232.148,10.21.232.55,631,59404,TCP,1354,25441,14,12,3
10.21.232.55,10.21.232.55,10.21.228.2,48788,631,TCP,760,297,5,4,3
10.21.232.55,10.21.232.55,10.21.233.7,59336,631,TCP,760,297,5,4,3
10.21.232.55,10.21.233.7,10.21.232.55,631,59336,TCP,1090,8861,10,9,3
10.21.232.55,10.21.232.55,10.21.234.211,32902,631,TCP,1206,383,8,5,3
10.21.232.55,10.21.232.55,10.21.229.87,53640,631,TCP,760,297,5,4,3
10.21.232.55,10.21.229.87,10.21.232.55,631,53640,TCP,1354,44397,14,14,3
10.21.232.55,10.21.232.55,10.21.229.18,36300,631,TCP,760,297,5,4,3
10.21.232.55,10.21.232.55,10.21.234.204,53520,631,TCP,74,0,1,0,3
10.21.232.55,10.21.232.55,10.21.233.36,44750,631,TCP,760,297,5,4,3
10.21.232.55,10.21.232.55,10.21.235.200,36128,631,TCP,750,367,5,5,3
10.21.232.55,10.21.232.55,10.21.234.129,35882,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.227.83,51360,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.232.238,36316,631,TCP,750,367,5,5,3
10.21.232.55,10.21.232.55,10.21.234.32,58094,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.236.102,48682,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.236.77,45418,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.236.119,40620,631,TCP,754,301,5,4,3
10.21.232.55,10.21.232.55,10.21.232.50,52038,631,TCP,762,167,5,2,3
10.21.232.55,10.21.232.50,10.21.232.55,631,52038,TCP,828,1966,6,4,3
10.21.232.55,10.21.232.55,10.21.234.204,34530,443,TCP,74,0,1,0,3
10.21.232.55,10.21.232.55,10.21.234.204,53496,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,53506,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,53520,631,TCP,661,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,52002,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,52024,631,TCP,661,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,52018,631,TCP,684,270,4,4,3
